ID,KIDSDRIV,PLCYDATE,TRAVTIME,CAR_USE,POLICYNO,BLUEBOOK,INITDATE,RETAINED,NPOLICY,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CLM_FLAG,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,GENDER,MARRIED,PARENT1,JOBCLASS,MAX_EDUC,HOME_VAL,SAMEHOME,DENSITY,YEARQTR,Year,Quarter,plc_year,plc_day,plc_month,ini_year,ini_day,ini_month,birth_year,birth_day,birth_month
10845956,0,25janvier94,30,Commercial,75328920,29230.0,27janvier88,6,1,Panel Truck,no,12636.0,3,Yes,2,0.0,No,28novembre67,25-40,1,4.0,119331.0,M,Yes,No,Professional,Bachelors,363888.0,10.0,Highly Urban,1994Q1,1994,1,94,25,1,88,27,1,67,28,11
108491144,0,03février99,22,Commercial,10639428,14510.0,03février99,1,1,Sedan,no,0.0,0,No,3,0.0,No,07mai54,41-60,0,10.0,0.0,M,No,No,Student,Bachelors,0.0,8.0,Rural,1999Q1,1999,1,99,03,2,99,03,2,54,07,5
108496672,0,01décembre94,57,Private,13632299,12160.0,03décembre84,10,1,Sedan,no,0.0,0,No,1,0.0,No,22septembre56,41-60,2,16.0,63612.0,M,Yes,No,Clerical,High School,220417.0,1.0,Rural,1994Q4,1994,4,94,01,12,84,03,12,56,22,9
108603073,0,17aoűt96,35,Commercial,86275305,5430.0,17aoűt96,1,1,Pickup,yes,6570.0,2,No,6,4405.0,Yes,21janvier64,25-40,2,14.0,4290.0,M,Yes,No,Student,<High School,0.0,1.0,Urban,1996Q3,1996,3,96,17,8,96,17,8,64,21,1
108659532,0,23novembre93,42,Commercial,44624865,25660.0,24novembre89,4,1,Panel Truck,yes,0.0,0,No,2,4487.0,Yes,26aoűt72,25-40,3,10.0,104575.0,M,No,Yes,Blue Collar,Bachelors,0.0,12.0,Urban,1993Q4,1993,4,93,23,11,89,24,11,72,26,8
108660852,0,29octobre97,30,Private,14157905,22040.0,05octobre86,11,2,Sedan,no,0.0,0,No,0,0.0,No,13septembre57,41-60,2,14.0,46751.0,F,Yes,No,Manager,Masters,177328.0,14.0,Urban,1997Q4,1997,4,97,29,10,86,05,10,57,13,9
108660852,0,12septembre95,49,Private,96947649,18740.0,03octobre95,1,2,Sedan,no,0.0,0,No,0,0.0,No,14septembre55,41-60,2,15.0,91329.0,F,Yes,No,Lawyer,Masters,291800.0,19.0,Highly Urban,1995Q3,1995,3,95,12,9,95,03,10,55,14,9
10901524,0,31aoűt96,46,Commercial,35818927,24650.0,02septembre90,6,1,Panel Truck,yes,0.0,0,No,0,0.0,No,17février48,41-60,0,9.0,161325.0,M,Yes,No,Manager,PhD,429578.0,14.0,Urban,1996Q3,1996,3,96,31,8,90,02,9,48,17,2
10902340,0,03avril97,41,Private,11597207,26820.0,04avril93,4,1,SUV,no,0.0,0,No,2,0.0,No,26octobre64,25-40,0,11.0,122150.0,F,Yes,No,Lawyer,Masters,154602.48940547212,12.0,Highly Urban,1997Q2,1997,2,97,03,4,93,04,4,64,26,10
109104767,0,16juillet95,30,Private,10150709,12710.0,23aoűt85,10,2,Sedan,no,0.0,0,No,0,0.0,No,26juillet49,41-60,0,7.0,62069.0,M,Yes,No,Manager,Bachelors,227214.0,6.0,Urban,1995Q3,1995,3,95,16,7,85,23,8,49,26,7
109104767,0,22septembre94,71,Private,57316808,18950.0,23aoűt84,10,2,Van,no,0.0,0,No,2,0.0,No,26juillet48,41-60,0,7.0,70195.0,M,Yes,No,Manager,Bachelors,269925.0,8.0,Urban,1994Q3,1994,3,94,22,9,84,23,8,48,26,7
10931775,0,18mars94,8,Private,34980885,14440.0,18mars94,1,1,Sedan,no,44214.0,2,No,3,0.0,No,04septembre47,41-60,0,14.0,61610.074431993424,M,No,No,Manager,Bachelors,0.0,8.0,Urban,1994Q1,1994,1,94,18,3,94,18,3,47,04,9
109360256,1,16mai94,37,Commercial,99562388,26470.0,17mai90,4,1,SUV,no,0.0,0,No,0,7308.0,Yes,14avril43,41-60,2,14.0,176849.0,F,Yes,No,Blue Collar,Bachelors,430830.0,6.0,Highly Urban,1994Q2,1994,2,94,16,5,90,17,5,43,14,4
109412660,0,30décembre94,26,Private,26071927,17930.0,01janvier86,8,1,Sedan,no,0.0,0,No,0,0.0,No,09novembre48,41-60,0,6.0,28496.0,F,No,No,Professional,Masters,147825.0,8.301128714921818,Urban,1994Q4,1994,4,94,30,12,86,01,1,48,09,11
109585337,0,26juillet98,51,Private,91810827,16110.0,26juillet98,1,1,Sedan,no,3062.0,1,No,1,3621.0,Yes,17octobre69,25-40,0,9.0,34581.0,F,No,No,Blue Collar,<High School,0.0,1.0,Highly Urban,1998Q3,1998,3,98,26,7,98,26,7,69,17,10
109627178,1,17novembre96,38,Private,7045451,14170.0,14janvier93,4,3,SUV,no,9785.0,2,No,0,5862.0,Yes,07mars61,25-40,2,11.0,22938.0,F,No,Yes,Clerical,High School,0.0,1.0,Rural,1996Q4,1996,4,96,17,11,93,14,1,61,07,3
109837109,1,06avril94,61,Commercial,52544740,14430.0,08avril85,9,1,SUV,no,0.0,0,No,1,0.0,No,17octobre62,25-40,2,14.0,75605.0,F,Yes,No,Blue Collar,Bachelors,215859.0,13.0,Highly Urban,1994Q2,1994,2,94,06,4,85,08,4,62,17,10
109954375,0,18octobre97,5,Commercial,53642053,7300.0,19octobre93,4,1,Pickup,no,3075.0,4,No,5,4373.0,Yes,28mars41,41-60,0,8.0,77297.0,M,No,No,Blue Collar,Bachelors,280067.0,1.0,Urban,1997Q4,1997,4,97,18,10,93,19,10,41,28,3
11000229,0,27novembre98,22,Commercial,27376578,30660.0,27novembre92,6,2,SUV,no,0.0,0,No,0,0.0,No,10novembre40,41-60,0,15.0,43118.0,F,Yes,No,Blue Collar,High School,173745.0,9.0,Rural,1998Q4,1998,4,98,27,11,92,27,11,40,10,11
11000229,0,13novembre98,22,Commercial,58352105,25060.0,26novembre98,1,2,Sports Car,no,0.0,0,No,4,0.0,No,10novembre40,41-60,0,15.0,43118.0,F,Yes,No,Blue Collar,High School,173745.0,9.0,Rural,1998Q4,1998,4,98,13,11,98,26,11,40,10,11
110040093,0,19septembre94,11,Private,14951995,17960.0,22septembre82,12,1,Sedan,yes,1038.0,2,No,1,0.0,No,13octobre63,25-40,0,9.0,15493.0,M,Yes,No,Clerical,<High School,103733.0,6.0,Highly Urban,1994Q3,1994,3,94,19,9,82,22,9,63,13,10
110119669,0,06décembre93,31,Commercial,98358789,23590.0,06décembre93,1,1,Panel Truck,yes,0.0,0,No,0,0.0,No,24juin59,25-40,1,14.0,62502.0,M,Yes,No,Professional,Bachelors,201110.0,11.0,Rural,1993Q4,1993,4,93,06,12,93,06,12,59,24,6
110229597,1,12mai97,52,Commercial,71099131,17680.0,13mai93,4,1,Van,yes,25208.0,2,Yes,0,5847.0,Yes,30janvier62,25-40,3,13.0,88137.0,M,Yes,No,Manager,Masters,256436.0,14.0,Highly Urban,1997Q2,1997,2,97,12,5,93,13,5,62,30,1
110531074,0,02octobre96,18,Private,65722029,1500.0,03octobre92,4,1,Sedan,no,0.0,0,No,0,0.0,No,08septembre45,41-60,0,13.0,61610.074431993424,M,Yes,No,Manager,Bachelors,305391.0,1.0,Urban,1996Q4,1996,4,96,02,10,92,03,10,45,08,9
110602925,0,06février99,42,Private,79880725,13350.0,08février89,10,1,SUV,no,0.0,0,No,0,0.0,No,25janvier67,25-40,4,14.0,86539.0,F,Yes,No,Doctor,Masters,305557.0,19.0,Urban,1999Q1,1999,1,99,06,2,89,08,2,67,25,1
111008804,0,13décembre96,22,Commercial,7363866,16090.0,29novembre93,3,3,SUV,no,2982.0,3,No,2,0.0,No,01septembre61,25-40,0,10.0,98120.0,F,No,No,Blue Collar,Bachelors,0.0,12.0,Highly Urban,1996Q4,1996,4,96,13,12,93,29,11,61,01,9
111008804,0,11novembre94,21,Private,10129514,19960.0,01décembre84,10,3,SUV,no,0.0,0,No,0,0.0,No,01septembre60,25-40,0,10.0,106944.0,F,No,No,Blue Collar,Bachelors,0.0,12.0,Highly Urban,1994Q4,1994,4,94,11,11,84,01,12,60,01,9
111242815,0,02novembre97,66,Private,83502730,7610.0,02novembre97,1,1,Pickup,no,7054.0,1,No,0,0.0,No,19juin63,25-40,1,12.0,25081.0,M,Yes,No,Clerical,<High School,119233.0,8.301128714921818,Highly Rural,1997Q4,1997,4,97,02,11,97,02,11,63,19,6
111315876,0,16mai93,5,Private,43000844,13440.0,15juin80,13,3,Sedan,yes,0.0,0,No,0,0.0,No,10aoűt46,41-60,0,8.0,66429.0,M,Yes,No,Lawyer,Masters,225996.0,18.0,Urban,1993Q2,1993,2,93,16,5,80,15,6,46,10,8
111405767,0,29octobre97,70,Private,32183205,15570.0,02novembre97,1,2,SUV,no,3636.0,3,No,8,3242.0,Yes,07octobre38,>60,0,14.0,62378.0,F,Yes,No,Lawyer,Masters,181874.0,1.0,Urban,1997Q4,1997,4,97,29,10,97,02,11,38,07,10
111510092,0,01mars98,35,Private,8174439,7470.0,08mars98,1,2,Pickup,yes,0.0,0,No,0,0.0,No,22mai62,25-40,4,17.0,22699.0,M,No,Yes,Clerical,<High School,0.0,1.0,Rural,1998Q1,1998,1,98,01,3,98,08,3,62,22,5
111510092,0,05mars97,38,Private,94056396,11080.0,11mars87,10,2,Pickup,yes,0.0,0,No,0,0.0,No,22mai61,25-40,4,17.0,57833.0,M,Yes,No,Clerical,Bachelors,160429.0,8.301128714921818,Rural,1997Q1,1997,1,97,05,3,87,11,3,61,22,5
111841036,0,22octobre96,62,Private,60953931,16430.0,14novembre90,6,2,SUV,no,3106.0,1,No,6,0.0,No,18novembre38,>60,0,0.0,0.0,F,No,No,Student,<High School,0.0,7.0,Rural,1996Q4,1996,4,96,22,10,90,14,11,38,18,11
111885786,0,14octobre96,30,Private,20396433,18880.0,18novembre93,3,3,Sports Car,no,28353.0,1,No,7,0.0,No,13juillet33,>60,1,14.0,45876.0,F,Yes,No,Professional,High School,207530.0,1.0,Highly Urban,1996Q4,1996,4,96,14,10,93,18,11,33,13,7
111885786,0,04novembre97,66,Private,25914424,12690.0,17novembre97,1,3,SUV,no,21525.0,2,Yes,3,8641.0,Yes,13juillet32,>60,1,14.0,61610.074431993424,F,Yes,No,Professional,High School,219318.0,1.0,Urban,1997Q4,1997,4,97,04,11,97,17,11,32,13,7
111885786,0,02décembre97,66,Private,62137187,14080.0,18novembre93,4,3,Sports Car,no,5898.0,3,No,3,2931.0,Yes,13juillet32,>60,1,14.0,61610.074431993424,F,Yes,No,Professional,High School,219318.0,1.0,Urban,1997Q4,1997,4,97,02,12,93,18,11,32,13,7
111941661,0,30décembre94,66,Private,83323957,15380.0,31décembre88,6,1,SUV,no,0.0,0,No,0,0.0,No,06juillet57,41-60,0,0.0,0.0,F,Yes,No,Student,High School,78609.0,8.301128714921818,Highly Rural,1994Q4,1994,4,94,30,12,88,31,12,57,06,7
112008780,0,04septembre96,22,Private,75948758,13110.0,04septembre96,1,1,Sedan,no,0.0,0,No,1,0.0,No,20janvier52,41-60,0,12.0,33909.0,F,Yes,No,Lawyer,Masters,167505.0,17.0,Highly Urban,1996Q3,1996,3,96,04,9,96,04,9,52,20,1
112021214,0,30mars99,28,Commercial,17118096,4700.0,31mars92,7,1,SUV,no,4196.0,3,No,0,4995.0,Yes,03décembre66,25-40,2,10.0,0.0,F,No,Yes,Student,Bachelors,0.0,11.0,Urban,1999Q1,1999,1,99,30,3,92,31,3,66,03,12
112086182,0,23septembre96,56,Commercial,22854355,19640.0,11septembre96,1,4,Pickup,no,6187.0,1,No,2,0.0,No,25aoűt48,41-60,0,0.0,0.0,F,Yes,No,Home Maker,High School,56589.0,1.0,Highly Urban,1996Q3,1996,3,96,23,9,96,11,9,48,25,8
112086182,0,16aoűt96,56,Private,56670427,1500.0,12septembre92,4,4,SUV,no,0.0,0,No,0,2986.0,Yes,26aoűt46,41-60,0,0.0,0.0,F,Yes,No,Home Maker,High School,74945.0,1.0,Highly Urban,1996Q3,1996,3,96,16,8,92,12,9,46,26,8
112106611,1,13novembre97,12,Private,44726661,17290.0,30novembre97,1,2,Van,no,0.0,0,No,3,3674.0,Yes,22aoűt56,41-60,2,10.0,112450.0,M,No,Yes,Lawyer,Masters,337743.0,18.0,Urban,1997Q4,1997,4,97,13,11,97,30,11,56,22,8
112298653,0,28octobre94,26,Private,97346772,7100.0,11novembre94,1,4,SUV,no,0.0,0,No,0,0.0,No,14mai47,41-60,0,13.0,35093.0,F,Yes,No,Clerical,High School,184784.0,8.301128714921818,Highly Rural,1994Q4,1994,4,94,28,10,94,11,11,47,14,5
112320676,0,06juin97,36,Commercial,9772751,24900.0,07juin94,3,1,Panel Truck,yes,0.0,0,No,0,0.0,No,09avril55,41-60,0,12.0,87190.0,M,Yes,No,Student,Masters,260524.0,12.0,Urban,1997Q2,1997,2,97,06,6,94,07,6,55,09,4
112400388,0,15novembre95,25,Private,51555073,17120.0,28novembre85,10,2,SUV,no,0.0,0,No,0,0.0,No,15aoűt55,41-60,2,13.0,38544.0,F,Yes,No,Blue Collar,High School,186304.0,8.301128714921818,Rural,1995Q4,1995,4,95,15,11,85,28,11,55,15,8
112422649,0,31octobre96,40,Commercial,49543252,33690.0,09octobre96,1,2,Panel Truck,no,0.0,0,No,1,0.0,No,22janvier49,41-60,0,12.0,49242.0,F,Yes,No,Clerical,High School,191938.0,9.0,Rural,1996Q4,1996,4,96,31,10,96,09,10,49,22,1
112422649,0,21mai96,26,Commercial,54568048,33850.0,27avril86,10,2,SUV,no,0.0,0,No,3,0.0,No,23janvier48,41-60,1,14.0,45174.0,F,Yes,No,Blue Collar,Bachelors,212235.0,7.0,Highly Urban,1996Q2,1996,2,96,21,5,86,27,4,48,23,1
112544942,0,12aoűt96,5,Private,6868074,14740.0,12aoűt96,1,1,SUV,yes,8006.0,2,No,0,0.0,No,07novembre37,>60,0,15.0,39953.0,M,Yes,No,Doctor,PhD,181434.0,1.0,Highly Urban,1996Q3,1996,3,96,12,8,96,12,8,37,07,11
112582399,0,12décembre93,40,Commercial,28805910,31820.0,13décembre89,4,1,Panel Truck,no,0.0,0,No,0,0.0,No,09avril46,41-60,0,9.0,203641.0,F,Yes,No,Manager,PhD,533607.0,7.0,Urban,1993Q4,1993,4,93,12,12,89,13,12,46,09,4
112585334,0,25juin95,25,Private,78607862,8230.0,25juin95,1,1,Sports Car,yes,41794.0,3,Yes,3,0.0,No,13aoűt37,>60,0,15.0,59807.0,M,Yes,No,Lawyer,Masters,194391.0,10.0,Urban,1995Q2,1995,2,95,25,6,95,25,6,37,13,8
112627910,0,04septembre94,32,Private,58118320,13730.0,06septembre94,1,2,Sedan,yes,0.0,0,No,0,0.0,No,26décembre61,25-40,0,12.0,85292.0,M,Yes,No,Manager,Bachelors,227344.0,9.0,Urban,1994Q3,1994,3,94,04,9,94,06,9,61,26,12
112649613,0,21juin95,6,Private,33812056,24510.0,22juin88,7,1,Sedan,yes,0.0,0,No,0,0.0,No,23septembre57,41-60,2,14.0,97484.0,M,No,Yes,Manager,Masters,271024.0,16.0,Urban,1995Q2,1995,2,95,21,6,88,22,6,57,23,9
112683646,3,16mars98,54,Private,2505882,1500.0,24février94,4,2,SUV,no,0.0,0,No,5,6716.0,Yes,29mars63,25-40,4,0.0,61610.074431993424,F,Yes,No,Student,High School,0.0,10.0,Highly Urban,1998Q1,1998,1,98,16,3,94,24,2,63,29,3
112761325,0,12aoűt96,40,Commercial,59668467,5300.0,15aoűt86,10,1,Pickup,yes,0.0,0,Yes,0,1519.0,Yes,04février61,25-40,1,9.0,19122.0,M,No,Yes,Professional,High School,0.0,1.0,Urban,1996Q3,1996,3,96,12,8,86,15,8,61,04,2
112814971,0,07aoűt93,26,Private,95500418,9700.0,08aoűt89,4,1,Pickup,no,0.0,0,No,0,0.0,No,21janvier52,41-60,0,14.0,35021.0,M,Yes,No,Manager,Bachelors,180400.0,8.0,Urban,1993Q3,1993,3,93,07,8,89,08,8,52,21,1
112992003,0,09décembre94,19,Commercial,93187842,22450.0,04novembre87,7,2,Van,yes,4986.0,2,No,0,1031.0,Yes,18juillet61,25-40,0,6.0,88981.0,M,No,No,Manager,Masters,252797.0,17.0,Highly Urban,1994Q4,1994,4,94,09,12,87,04,11,61,18,7
113006999,0,11décembre93,57,Private,4467108,14060.0,11décembre93,1,1,Sedan,no,3868.0,1,No,3,5051.0,Yes,06avril51,41-60,0,6.0,52275.0,M,Yes,No,Professional,Bachelors,169104.0,6.0,Urban,1993Q4,1993,4,93,11,12,93,11,12,51,06,4
113155864,0,19novembre95,46,Private,60409551,14300.0,19novembre95,1,1,Sedan,no,0.0,0,No,1,0.0,No,11avril68,25-40,2,14.0,137663.0,F,Yes,No,Clerical,PhD,303237.0,11.0,Urban,1995Q4,1995,4,95,19,11,95,19,11,68,11,4
113222817,0,21octobre98,14,Commercial,65100469,17190.0,21octobre98,1,1,Van,yes,10786.0,2,No,3,0.0,No,26aoűt66,25-40,2,10.0,114322.0,M,Yes,No,Blue Collar,Bachelors,301530.0,8.0,Highly Urban,1998Q4,1998,4,98,21,10,98,21,10,66,26,8
113286747,0,30juin97,55,Commercial,39479959,25350.0,03juillet84,13,1,Panel Truck,yes,5477.0,1,No,0,0.0,No,11mars46,41-60,0,13.0,97531.0,M,Yes,No,Blue Collar,Masters,301461.0,19.0,Urban,1997Q2,1997,2,97,30,6,84,03,7,46,11,3
113404562,0,15juin96,28,Commercial,91769238,18040.0,26juin90,6,2,Sports Car,no,0.0,0,No,6,1306.0,Yes,12octobre52,41-60,0,0.0,0.0,F,No,No,Home Maker,PhD,0.0,10.0,Urban,1996Q2,1996,2,96,15,6,90,26,6,52,12,10
113599880,0,09juillet98,58,Private,38359687,6760.0,10juillet92,6,1,Sports Car,no,0.0,0,No,0,0.0,No,12janvier64,25-40,0,8.0,17569.0,F,Yes,No,Clerical,<High School,103278.0,8.301128714921818,Highly Rural,1998Q3,1998,3,98,09,7,92,10,7,64,12,1
113640659,0,01aoűt97,29,Private,47930967,11530.0,17juillet97,1,2,Sports Car,no,4571.0,2,No,4,0.0,No,12mai52,41-60,0,12.0,53320.0,F,Yes,No,Professional,High School,164347.0,10.0,Highly Urban,1997Q3,1997,3,97,01,8,97,17,7,52,12,5
113640659,0,08juillet96,31,Private,95736455,14140.0,17juillet96,1,2,SUV,no,40023.0,3,Yes,0,4941.0,Yes,13mai51,41-60,0,12.0,51920.0,F,Yes,No,Professional,High School,167105.0,1.0,Highly Urban,1996Q3,1996,3,96,08,7,96,17,7,51,13,5
113730746,0,15décembre94,45,Commercial,24463729,19150.0,09décembre88,6,3,Van,no,0.0,0,No,3,0.0,No,24septembre56,41-60,2,12.0,10859.0,F,Yes,No,Home Maker,<High School,117283.0,4.0,Rural,1994Q4,1994,4,94,15,12,88,09,12,56,24,9
113730746,2,14janvier97,40,Private,79677971,11910.0,19décembre89,7,3,SUV,no,36386.0,2,Yes,2,7907.0,Yes,25septembre55,41-60,2,10.0,0.0,F,Yes,No,Home Maker,<High School,64624.0,6.0,Highly Urban,1997Q1,1997,1,97,14,1,89,19,12,55,25,9
113730746,2,03décembre97,27,Private,92577774,17200.0,18décembre93,4,3,Sedan,no,0.0,0,Yes,1,0.0,No,25septembre53,41-60,0,9.0,19139.0,M,Yes,No,Clerical,<High School,123576.0,8.301128714921818,Rural,1997Q4,1997,4,97,03,12,93,18,12,53,25,9
113773973,0,12aoűt94,24,Private,63229077,23010.0,24juillet87,7,2,SUV,no,0.0,0,Yes,0,0.0,No,18juillet68,25-40,1,8.0,61610.074431993424,F,No,Yes,Clerical,<High School,115939.0,1.0,Rural,1994Q3,1994,3,94,12,8,87,24,7,68,18,7
113928673,0,21avril97,28,Private,59704540,3910.0,25mars93,4,2,Sedan,yes,0.0,0,No,1,7692.0,Yes,23novembre52,41-60,0,8.0,30111.0,M,No,No,Blue Collar,<High School,164877.0,1.0,Urban,1997Q2,1997,2,97,21,4,93,25,3,52,23,11
113928673,0,02mars97,28,Private,89838374,19780.0,24mars97,1,2,Van,yes,8863.0,1,No,3,0.0,No,23novembre52,41-60,0,10.0,30111.0,M,No,No,Blue Collar,<High School,164877.0,1.0,Urban,1997Q1,1997,1,97,02,3,97,24,3,52,23,11
113945133,0,25novembre98,23,Private,80169742,5400.0,11octobre95,3,2,Pickup,yes,0.0,0,No,0,0.0,No,11janvier60,25-40,0,11.0,61610.074431993424,M,Yes,No,Lawyer,PhD,387474.0,20.0,Highly Urban,1998Q4,1998,4,98,25,11,95,11,10,60,11,1
114105233,0,26novembre93,52,Private,44353647,20840.0,28novembre87,6,1,SUV,no,0.0,0,No,2,0.0,No,28juillet49,41-60,0,16.0,143358.0,F,Yes,No,Lawyer,Masters,400319.0,18.0,Urban,1993Q4,1993,4,93,26,11,87,28,11,49,28,7
114135074,0,28avril96,23,Commercial,10313692,38120.0,28avril96,1,1,Panel Truck,no,0.0,0,No,2,0.0,No,19mars52,41-60,0,12.0,143716.0,F,Yes,No,Manager,PhD,379399.0,16.0,Urban,1996Q2,1996,2,96,28,4,96,28,4,52,19,3
114231234,0,13aoűt95,40,Private,62174040,21430.0,08aoűt95,1,3,SUV,no,0.0,0,No,0,0.0,No,23décembre44,41-60,0,15.0,52105.0,F,Yes,No,Lawyer,Masters,196481.0,14.0,Urban,1995Q3,1995,3,95,13,8,95,08,8,44,23,12
114352452,1,29novembre96,47,Private,7542541,28840.0,20novembre86,10,2,Sedan,no,3826.0,3,No,2,0.0,No,03juillet56,41-60,1,11.0,84342.0,M,Yes,No,Lawyer,Masters,289734.0,8.0,Urban,1996Q4,1996,4,96,29,11,86,20,11,56,03,7
114586827,1,07décembre96,34,Private,53962914,14050.0,29décembre96,1,2,SUV,no,0.0,0,No,0,0.0,No,02mai40,41-60,1,17.0,55165.0,F,Yes,No,Professional,Bachelors,225948.0,10.0,Rural,1996Q4,1996,4,96,07,12,96,29,12,40,02,5
114597908,0,05mars98,24,Commercial,96561687,14510.0,06mars92,6,1,Sedan,yes,0.0,0,No,0,0.0,No,22mai57,41-60,0,11.0,61182.0,M,Yes,No,Blue Collar,Bachelors,201094.0,12.0,Rural,1998Q1,1998,1,98,05,3,92,06,3,57,22,5
114964671,0,21décembre93,29,Private,66554592,15370.0,21décembre93,1,1,Sedan,yes,7876.0,3,No,3,0.0,No,23septembre43,41-60,0,12.0,138173.0,M,No,No,Doctor,PhD,0.0,7.0,Urban,1993Q4,1993,4,93,21,12,93,21,12,43,23,9
114966909,0,01octobre94,30,Commercial,82445429,5100.0,02octobre90,4,1,Pickup,yes,6014.0,2,No,4,0.0,No,30décembre62,25-40,0,8.0,32905.0,M,No,No,Blue Collar,High School,154602.48940547212,8.0,Rural,1994Q4,1994,4,94,01,10,90,02,10,62,30,12
114999708,0,11aoűt96,24,Private,64170700,11640.0,11aoűt96,1,1,Pickup,yes,0.0,0,No,0,0.0,No,29octobre46,41-60,0,7.0,22953.0,M,Yes,No,Manager,<High School,139610.0,1.0,Urban,1996Q3,1996,3,96,11,8,96,11,8,46,29,10
115036166,0,27mai98,33,Commercial,75490532,6700.0,30mai87,11,1,Pickup,yes,7684.0,2,No,3,0.0,No,11janvier47,41-60,0,7.0,66063.0,M,No,No,Professional,Masters,208162.0,19.0,Highly Urban,1998Q2,1998,2,98,27,5,87,30,5,47,11,1
115049443,0,11mai96,55,Commercial,72161194,17610.0,14mai86,10,1,Van,no,0.0,0,No,0,0.0,No,28décembre50,41-60,0,13.0,75849.0,M,Yes,No,Blue Collar,High School,154602.48940547212,1.0,Highly Urban,1996Q2,1996,2,96,11,5,86,14,5,50,28,12
115247834,0,24décembre96,70,Private,17452828,14730.0,25décembre93,3,1,Sedan,yes,0.0,0,No,2,0.0,No,31janvier63,25-40,0,11.0,26820.0,M,Yes,No,Clerical,High School,172039.0,1.0,Rural,1996Q4,1996,4,96,24,12,93,25,12,63,31,1
115481174,0,05mai95,33,Private,84149369,12720.0,05mai95,1,1,Sedan,no,7872.0,1,No,5,879.0,Yes,11mai53,41-60,0,11.0,66222.0,M,Yes,No,Blue Collar,<High School,241932.0,8.301128714921818,Highly Urban,1995Q2,1995,2,95,05,5,95,05,5,53,11,5
115686938,0,04mars97,47,Private,18450146,5270.0,04mars97,1,1,Sports Car,no,3978.0,4,No,3,0.0,No,21mai54,41-60,1,12.0,37675.0,F,No,Yes,Clerical,High School,148826.0,7.0,Urban,1997Q1,1997,1,97,04,3,97,04,3,54,21,5
115745330,0,14juin97,30,Private,91384203,15720.0,14juin97,1,1,SUV,no,0.0,0,No,0,0.0,No,27septembre50,41-60,0,11.0,93202.0,F,Yes,No,Manager,Masters,285990.0,14.0,Urban,1997Q2,1997,2,97,14,6,97,14,6,50,27,9
115806457,0,01novembre95,32,Private,63790345,10970.0,01novembre95,1,1,SUV,no,0.0,0,No,0,0.0,No,10janvier65,25-40,1,9.0,28698.0,F,No,Yes,Clerical,High School,0.0,4.0,Rural,1995Q4,1995,4,95,01,11,95,01,11,65,10,1
115937071,0,05juin96,51,Private,95495916,4270.0,06juin92,4,1,Sedan,yes,0.0,0,No,2,3562.0,Yes,29octobre83,16-24,3,11.0,11719.0,M,Yes,No,Clerical,High School,74994.0,11.0,Urban,1996Q2,1996,2,96,05,6,92,06,6,83,29,10
116026007,0,01juin93,47,Private,41629990,21860.0,04juin80,13,1,SUV,no,23433.0,2,No,3,0.0,No,27décembre52,41-60,0,13.0,109609.0,F,Yes,No,Doctor,PhD,316291.0,13.0,Urban,1993Q2,1993,2,93,01,6,80,04,6,52,27,12
116102677,1,15septembre97,35,Private,783846,22690.0,26septembre87,10,2,Pickup,no,0.0,0,No,2,0.0,No,06novembre61,25-40,4,12.0,2149.0,F,Yes,No,Home Maker,<High School,72889.0,1.0,Highly Urban,1997Q3,1997,3,97,15,9,87,26,9,61,06,11
116102677,1,13octobre96,21,Private,43245099,5400.0,25septembre89,7,2,Sports Car,no,0.0,0,No,0,0.0,No,06novembre60,25-40,4,12.0,20075.0,F,Yes,No,Home Maker,High School,117035.0,8.0,Highly Rural,1996Q4,1996,4,96,13,10,89,25,9,60,06,11
116202466,0,13juin97,50,Commercial,6151372,11700.0,13juin97,1,1,Pickup,yes,0.0,0,No,0,0.0,No,18novembre52,41-60,0,13.0,61610.074431993424,M,Yes,No,Blue Collar,High School,140734.0,8.301128714921818,Rural,1997Q2,1997,2,97,13,6,97,13,6,52,18,11
11634102,0,14mars99,24,Private,6854425,14530.0,14mars99,1,1,Sedan,no,0.0,0,No,0,0.0,No,23septembre50,41-60,0,2.0,81280.0,M,Yes,No,Professional,Bachelors,241420.0,6.0,Highly Urban,1999Q1,1999,1,99,14,3,99,14,3,50,23,9
116375554,0,09décembre95,48,Private,282990,17330.0,20décembre91,4,2,Sedan,no,0.0,0,No,0,0.0,No,06octobre68,25-40,2,12.0,18903.0,F,Yes,No,Clerical,<High School,93797.0,7.0,Highly Urban,1995Q4,1995,4,95,09,12,91,20,12,68,06,10
116375554,0,24novembre95,48,Private,55979557,18060.0,19décembre95,1,2,SUV,no,0.0,0,No,4,0.0,No,06octobre68,25-40,2,12.0,18903.0,F,Yes,No,Clerical,<High School,93797.0,7.0,Highly Urban,1995Q4,1995,4,95,24,11,95,19,12,68,06,10
116534791,0,05octobre93,113,Commercial,17191166,7820.0,25juillet83,10,3,Pickup,no,0.0,0,No,0,0.0,No,14mai57,41-60,0,0.0,0.0,M,Yes,No,Student,High School,87178.0,10.0,Highly Rural,1993Q4,1993,4,93,05,10,83,25,7,57,14,5
